file,ts,p7_U,p7_M,p7_L,p8_U,p8_M,p8_L,rsi6_val,ma4_val,b1_U_val,b1_M_val,b1_L_val,LABEL,RULE_NAME,REASON
Screenshot_20260830-120409.png,20260830120409,375.00390625,405.00001525878906,434.0000002384186,319.2509765625,412.00001525878906,444.0000000298023,52.17,51.253,54.5676,41.5481,28.5285,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120415.png,20260830120415,314.0000004768372,369.0000000074506,425.0000000000291,355.00000000023283,398.0000000001164,444.0000000000073,52.17,51.253,54.5676,41.5481,28.5285,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120421.png,20260830120421,181.00000095367432,254.0000000004657,327.0000000000002,230.00000005960464,287.00000000000364,347.0,52.17,51.253,54.5676,41.5481,28.5285,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120429.png,20260830120429,382.5009765625,406.0625,446.0078125,356.00390625,403.001953125,450.00048828125,52.17,51.253,54.5676,41.5481,28.5285,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120454.png,20260830120454,377.0078125,424.000244140625,468.00006103515625,451.0,459.75,468.5,52.17,51.253,54.5676,41.5481,28.5285,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120501.png,20260830120501,123.00000002980232,210.00000000001452,296.0,110.00000762939452,158.0000038146973,206.0,52.17,51.253,54.5676,41.5481,28.5285,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120506.png,20260830120506,195.0000001192093,256.0000000149012,318.0000000009313,252.0,292.00000000000364,332.0000004768372,52.17,51.253,54.5676,41.5481,28.5285,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120514.png,20260830120514,195.00000095367432,273.0001220703125,351.0625,175.00000000093132,266.0000002384186,357.0000305175781,52.17,51.253,54.5676,41.5481,28.5285,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120522.png,20260830120522,361.0000004768372,387.0078125,417.001953125,407.0000000001164,414.5009765625582,422.001953125,52.17,51.253,54.5676,41.5481,28.5285,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120531.png,20260830120531,94.00390625,176.0000001192093,257.0000000000018,95.001953125,124.0009765625,154.00000762939453,52.17,51.253,54.5676,41.5481,28.5285,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
Screenshot_20260830-120553.png,20260830120553,413.015625,435.03125,456.0625,229.25006103515625,436.0009765625,458.001953125,52.17,51.253,54.5676,41.5481,28.5285,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120619.png,20260830120619,144.00015258789062,217.0625,228.0625,100.00390625,161.00390625,223.0009765625,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120628.png,20260830120628,320.0001220703125,375.0000305175781,429.00001525878906,302.7500000001164,403.0000002384186,447.00006103515625,38.42,46.89,49.0994,42.3013,35.5032,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120634.png,20260830120634,147.00003051757812,185.001953125,224.03125,162.50000003073364,208.00000190734863,293.5,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120642.png,20260830120642,194.00390625,226.00006103515625,260.00000000186265,211.00001525878903,245.00000762939453,279.0,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120651.png,20260830120651,148.001953125,175.001953125,202.00048828125,150.00001525878906,171.000244140625,192.001953125,38.42,46.89,49.0994,42.3013,35.5032,SELL,rule_b_sell,"touches(f7,f10/f9)=12, f8_cross_up_f10=False, f8>=f10=True"
Screenshot_20260830-120706.png,20260830120706,125.0001220703125,150.00048828125,175.0009765625,123.00000381469728,144.0001220703125,165.001953125,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120713.png,20260830120713,310.0000000149012,371.0000009536743,433.0000305175781,368.0000000000018,408.0000001192093,451.00048828125,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120720.png,20260830120720,183.000244140625,246.00000023841855,317.0000000000018,171.0078125,211.00390625,251.0,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120726.png,20260830120726,128.00000095367432,164.00001525878906,200.0001220703125,155.00000000745058,182.0000038146973,210.001953125,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120732.png,20260830120732,94.0625,116.00390625,137.0009765625,92.0078125,113.0009765625,133.000244140625,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120808.png,20260830120808,128.00006103515625,160.00048828125,192.00390625,139.25000002980232,177.00001525878906,201.001953125,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120815.png,20260830120815,285.0000002384186,352.0000009536743,417.00001525878906,242.75,394.00000005960464,425.0078125,38.42,46.89,49.0994,42.3013,35.5032,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120823.png,20260830120823,142.03125,179.001953125,218.00003051757807,140.00006103515625,175.0001220703125,208.00048828125,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120831.png,20260830120831,260.0000002384186,338.00001525878906,422.00001525878906,174.75,386.00000000001455,441.00001525878906,38.42,46.89,49.0994,42.3013,35.5032,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120839.png,20260830120839,163.0625,250.001953125,336.0001220703125,98.7509765625,216.0000038146973,297.0000000000018,38.42,46.89,49.0994,42.3013,35.5032,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120845.png,20260830120845,394.0000000000002,429.0000000298023,466.00048828125,339.2509765625,437.00048828125,468.0009765625,38.42,46.89,49.0994,42.3013,35.5032,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120851.png,20260830120851,153.001953125,242.00000002980232,330.0000000000018,161.50390815734863,272.00000000046566,280.5,38.42,46.89,49.0994,42.3013,35.5032,SELL,rule_b_sell,"touches(f7,f10/f9)=17, f8_cross_up_f10=False, f8>=f10=True"
Screenshot_20260830-120857.png,20260830120857,411.0000002384186,433.00006103515625,456.001953125,366.25001525878906,445.000244140625,461.001953125,38.42,46.89,49.0994,42.3013,35.5032,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120908.png,20260830120908,151.00006103515625,164.0009765625,176.0625,136.7500038146973,161.000244140625,175.00390625,66.16,69.768,77.2556,58.7723,45.289,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120916.png,20260830120916,354.03125,390.001953125,426.0001220703125,338.2500000074506,408.0000002384186,438.0000076293945,66.16,69.768,72.2556,58.7723,45.289,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-120937.png,20260830120937,132.00006103515625,190.0000038146973,249.0000000004657,150.50049018859863,213.03125,255.5,66.16,69.768,72.2556,58.7723,45.289,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120944.png,20260830120944,132.00390625,218.0000000009313,310.0,115.015625,170.00003051757812,226.00000000186265,66.16,69.768,72.2556,58.7723,45.289,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-120958.png,20260830120958,121.0009765625,156.001953125,189.015625,144.00001525878906,172.0009765625,200.00006103515625,66.16,69.768,72.2556,58.7723,45.289,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-121007.png,20260830121007,337.015625,359.015625,381.03125,347.00000762939453,368.000244140625,389.0078125,66.16,69.768,72.2556,58.7723,45.289,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-121017.png,20260830121017,257.0,331.00000000000045,406.00000190734863,229.0,304.0,381.0000000000291,66.16,69.768,72.2556,58.7723,45.289,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-121026.png,20260830121026,74.015625,96.001953125,117.0009765625,84.0001220703125,105.0001220703125,126.0001220703125,66.16,69.768,72.2556,58.7723,45.289,HOLD,no_rule_matched,No v3 condition fully matched this frame (neutral).
Screenshot_20260830-121044.png,20260830121044,367.0000305175781,402.00048828125,437.0078125,364.7500002384186,422.000244140625,447.03125,72.85,64.127,57.7423,46.5132,35.2841,BUY,expansion_buy,"expansion=True, f7<f11=True, f8<f11=True"
Screenshot_20260830-121109.png,20260830121109,205.0000038156286,287.0625,294.03125,245.0000004768372,267.001953125,294.0009765625,72.85,64.127,57.7423,46.5132,35.2841,HOLD,no_rule_matched,No v3 condition fully matched this frame (contraction).
